Get Map Service Info,200,OK,text,1747,318
Featureserver Query 1,200,OK,text,850653,348
Featureserver Query 1,200,OK,text,850561,353
Featureserver Query 1,200,OK,text,851080,362
Featureserver Query 1,200,OK,text,12977,12
Get Map Service Info,200,OK,text,1747,34
Get Legend,200,OK,text,903,7
Mapserver Export Map 1,200,OK,bin,6694,45
Mapserver Export Map 1,200,OK,bin,4946,66
Mapserver Export Map 1,200,OK,bin,2381,32
Mapserver Export Map 1,200,OK,bin,1564,37
Featureserver Query 1,200,OK,text,851127,324
Featureserver Query 1,200,OK,text,852252,259
Featureserver Query 1,200,OK,text,848924,312
Featureserver Query 1,200,OK,text,850575,227
Get Map Service Info,200,OK,text,1747,34
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,2140,36
Mapserver Export Map 1,200,OK,bin,15830,121
Mapserver Export Map 1,200,OK,bin,1573,33
Mapserver Export Map 1,200,OK,bin,8377,65
Featureserver Query 1,200,OK,text,54512,39
Featureserver Query 1,200,OK,text,64250,27
Featureserver Query 1,200,OK,text,3947,6
Featureserver Query 1,200,OK,text,853615,333
Get Map Service Info,200,OK,text,1747,48
Get Legend,200,OK,text,903,15
Mapserver Export Map 1,200,OK,bin,5200,79
Mapserver Export Map 1,200,OK,bin,18277,157
Mapserver Export Map 1,200,OK,bin,1480,48
Mapserver Export Map 1,200,OK,bin,8680,85
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,67615,40
Featureserver Query 1,200,OK,text,626,5
Featureserver Query 1,200,OK,text,851923,343
Get Map Service Info,200,OK,text,1747,31
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1750,38
Mapserver Export Map 1,200,OK,bin,1026,33
Mapserver Export Map 1,200,OK,bin,1217,28
Mapserver Export Map 1,200,OK,bin,3411,43
Featureserver Query 1,200,OK,text,849305,333
Featureserver Query 1,200,OK,text,852121,291
Featureserver Query 1,200,OK,text,36047,22
Featureserver Query 1,200,OK,text,311765,99
Get Map Service Info,200,OK,text,1747,38
Get Legend,200,OK,text,903,14
Mapserver Export Map 1,200,OK,bin,4759,65
Mapserver Export Map 1,200,OK,bin,8708,82
Mapserver Export Map 1,200,OK,bin,10371,96
Mapserver Export Map 1,200,OK,bin,5246,46
Featureserver Query 1,200,OK,text,851173,286
Featureserver Query 1,200,OK,text,855601,305
Featureserver Query 1,200,OK,text,850761,222
Featureserver Query 1,200,OK,text,16214,12
Get Map Service Info,200,OK,text,1747,29
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,1168,24
Mapserver Export Map 1,200,OK,bin,16630,146
Mapserver Export Map 1,200,OK,bin,5252,67
Mapserver Export Map 1,200,OK,bin,1026,28
Featureserver Query 1,200,OK,text,30536,15
Featureserver Query 1,200,OK,text,852217,313
Featureserver Query 1,200,OK,text,851188,322
Featureserver Query 1,200,OK,text,110684,45
Get Map Service Info,200,OK,text,1747,27
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1189,24
Mapserver Export Map 1,200,OK,bin,3626,34
Mapserver Export Map 1,200,OK,bin,10004,86
Mapserver Export Map 1,200,OK,bin,12671,99
Featureserver Query 1,200,OK,text,137747,55
Featureserver Query 1,200,OK,text,97575,34
Featureserver Query 1,200,OK,text,853336,236
Featureserver Query 1,200,OK,text,681500,190
Get Map Service Info,200,OK,text,1747,25
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1595,25
Mapserver Export Map 1,200,OK,bin,2511,29
Mapserver Export Map 1,200,OK,bin,4818,42
Mapserver Export Map 1,200,OK,bin,12115,89
Featureserver Query 1,200,OK,text,850984,274
Featureserver Query 1,200,OK,text,850411,392
Featureserver Query 1,200,OK,text,852810,265
Featureserver Query 1,200,OK,text,852875,335
Get Map Service Info,200,OK,text,1747,46
Get Legend,200,OK,text,903,14
Mapserver Export Map 1,200,OK,bin,18187,157
Mapserver Export Map 1,200,OK,bin,2954,37
Mapserver Export Map 1,200,OK,bin,2777,53
Mapserver Export Map 1,200,OK,bin,10026,88
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,91196,41
Featureserver Query 1,200,OK,text,509486,181
Featureserver Query 1,200,OK,text,584243,163
Get Map Service Info,200,OK,text,1747,25
Get Legend,200,OK,text,903,8
Mapserver Export Map 1,200,OK,bin,4603,43
Mapserver Export Map 1,200,OK,bin,1799,24
Mapserver Export Map 1,200,OK,bin,8216,59
Mapserver Export Map 1,200,OK,bin,5796,66
Featureserver Query 1,200,OK,text,427966,154
Featureserver Query 1,200,OK,text,851426,325
Featureserver Query 1,200,OK,text,850013,381
Featureserver Query 1,200,OK,text,33494,17
Get Map Service Info,200,OK,text,1747,49
Get Legend,200,OK,text,903,14
Mapserver Export Map 1,200,OK,bin,16519,147
Mapserver Export Map 1,200,OK,bin,5609,61
Mapserver Export Map 1,200,OK,bin,1257,32
Mapserver Export Map 1,200,OK,bin,7138,68
Featureserver Query 1,200,OK,text,275157,78
Featureserver Query 1,200,OK,text,412273,100
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,626,4
Get Map Service Info,200,OK,text,1747,25
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1890,27
Mapserver Export Map 1,200,OK,bin,1026,18
Mapserver Export Map 1,200,OK,bin,5452,39
Mapserver Export Map 1,200,OK,bin,6049,44
Featureserver Query 1,200,OK,text,12977,8
Featureserver Query 1,200,OK,text,201909,59
Featureserver Query 1,200,OK,text,6907,5
Featureserver Query 1,200,OK,text,46713,13
Get Map Service Info,200,OK,text,1747,26
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,7311,61
Mapserver Export Map 1,200,OK,bin,1789,27
Mapserver Export Map 1,200,OK,bin,1026,24
Mapserver Export Map 1,200,OK,bin,4410,42
Featureserver Query 1,200,OK,text,858607,190
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,83673,31
Featureserver Query 1,200,OK,text,421207,113
Get Map Service Info,200,OK,text,1747,36
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,1160,34
Mapserver Export Map 1,200,OK,bin,3311,37
Mapserver Export Map 1,200,OK,bin,6449,54
Mapserver Export Map 1,200,OK,bin,13332,127
Featureserver Query 1,200,OK,text,850787,329
Featureserver Query 1,200,OK,text,626,6
Featureserver Query 1,200,OK,text,851662,313
Featureserver Query 1,200,OK,text,851815,352
Get Map Service Info,200,OK,text,1747,37
Get Legend,200,OK,text,903,15
Mapserver Export Map 1,200,OK,bin,10014,83
Mapserver Export Map 1,200,OK,bin,1410,30
Mapserver Export Map 1,200,OK,bin,5512,67
Mapserver Export Map 1,200,OK,bin,10465,71
Featureserver Query 1,200,OK,text,78272,37
Featureserver Query 1,200,OK,text,853948,343
Featureserver Query 1,200,OK,text,814137,271
Featureserver Query 1,200,OK,text,855060,334
Get Map Service Info,200,OK,text,1747,24
Get Legend,200,OK,text,903,8
Mapserver Export Map 1,200,OK,bin,1265,27
Mapserver Export Map 1,200,OK,bin,9742,81
Mapserver Export Map 1,200,OK,bin,4800,35
Mapserver Export Map 1,200,OK,bin,3368,33
Featureserver Query 1,200,OK,text,407686,120
Featureserver Query 1,200,OK,text,485093,190
Featureserver Query 1,200,OK,text,851502,431
Featureserver Query 1,200,OK,text,198377,61
Get Map Service Info,200,OK,text,1747,32
Get Legend,200,OK,text,903,12
Mapserver Export Map 1,200,OK,bin,10583,96
Mapserver Export Map 1,200,OK,bin,9262,91
Mapserver Export Map 1,200,OK,bin,12619,98
Mapserver Export Map 1,200,OK,bin,1406,21
Featureserver Query 1,200,OK,text,851969,287
Featureserver Query 1,200,OK,text,652246,186
Featureserver Query 1,200,OK,text,12977,11
Featureserver Query 1,200,OK,text,265219,91
Get Map Service Info,200,OK,text,1747,39
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,4424,76
Mapserver Export Map 1,200,OK,bin,11682,100
Mapserver Export Map 1,200,OK,bin,5111,85
Mapserver Export Map 1,200,OK,bin,6943,108
Featureserver Query 1,200,OK,text,475526,171
Featureserver Query 1,200,OK,text,852058,269
Featureserver Query 1,200,OK,text,4190,5
Featureserver Query 1,200,OK,text,49309,39
Get Map Service Info,200,OK,text,1747,28
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,16484,132
Mapserver Export Map 1,200,OK,bin,3186,68
Mapserver Export Map 1,200,OK,bin,18482,176
Mapserver Export Map 1,200,OK,bin,1085,39
Featureserver Query 1,200,OK,text,852648,353
Featureserver Query 1,200,OK,text,850631,387
Featureserver Query 1,200,OK,text,851245,293
Featureserver Query 1,200,OK,text,850004,241
Get Map Service Info,200,OK,text,1747,34
Get Legend,200,OK,text,903,12
Mapserver Export Map 1,200,OK,bin,9718,76
Mapserver Export Map 1,200,OK,bin,1795,48
Mapserver Export Map 1,200,OK,bin,1606,40
Mapserver Export Map 1,200,OK,bin,15916,144
Featureserver Query 1,200,OK,text,855532,345
Featureserver Query 1,200,OK,text,74550,40
Featureserver Query 1,200,OK,text,443257,122
Featureserver Query 1,200,OK,text,218113,63
Get Map Service Info,200,OK,text,1747,33
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,4455,47
Mapserver Export Map 1,200,OK,bin,6056,52
Mapserver Export Map 1,200,OK,bin,14731,119
Mapserver Export Map 1,200,OK,bin,1218,27
Featureserver Query 1,200,OK,text,3470,7
Featureserver Query 1,200,OK,text,193219,46
Featureserver Query 1,200,OK,text,57987,19
Featureserver Query 1,200,OK,text,852117,336
Get Map Service Info,200,OK,text,1747,47
Get Legend,200,OK,text,903,17
Mapserver Export Map 1,200,OK,bin,1026,43
Mapserver Export Map 1,200,OK,bin,1975,46
Mapserver Export Map 1,200,OK,bin,3060,48
Mapserver Export Map 1,200,OK,bin,16155,141
Featureserver Query 1,200,OK,text,516716,144
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,104466,45
Featureserver Query 1,200,OK,text,851553,253
Get Map Service Info,200,OK,text,1747,28
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,16310,156
Mapserver Export Map 1,200,OK,bin,17311,217
Mapserver Export Map 1,200,OK,bin,3903,61
Mapserver Export Map 1,200,OK,bin,14935,159
Featureserver Query 1,200,OK,text,851105,313
Featureserver Query 1,200,OK,text,282513,61
Featureserver Query 1,200,OK,text,852660,254
Featureserver Query 1,200,OK,text,851547,319
Get Map Service Info,200,OK,text,1747,30
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1233,31
Mapserver Export Map 1,200,OK,bin,2655,34
Mapserver Export Map 1,200,OK,bin,1450,28
Mapserver Export Map 1,200,OK,bin,1698,26
Featureserver Query 1,200,OK,text,850715,319
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,6593,8
Featureserver Query 1,200,OK,text,850534,330
Get Map Service Info,200,OK,text,1747,41
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,1221,34
Mapserver Export Map 1,200,OK,bin,1026,22
Mapserver Export Map 1,200,OK,bin,5195,46
Mapserver Export Map 1,200,OK,bin,8002,65
Featureserver Query 1,200,OK,text,14183,12
Featureserver Query 1,200,OK,text,851299,273
Featureserver Query 1,200,OK,text,645048,203
Featureserver Query 1,200,OK,text,852363,234
Get Map Service Info,200,OK,text,1747,50
Get Legend,200,OK,text,903,15
Mapserver Export Map 1,200,OK,bin,7189,91
Mapserver Export Map 1,200,OK,bin,18558,137
Mapserver Export Map 1,200,OK,bin,1582,26
Mapserver Export Map 1,200,OK,bin,3905,65
Featureserver Query 1,200,OK,text,29677,19
Featureserver Query 1,200,OK,text,21574,20
Featureserver Query 1,200,OK,text,852064,287
Featureserver Query 1,200,OK,text,853194,203
Get Map Service Info,200,OK,text,1747,39
Get Legend,200,OK,text,903,12
Mapserver Export Map 1,200,OK,bin,6342,64
Mapserver Export Map 1,200,OK,bin,9580,83
Mapserver Export Map 1,200,OK,bin,6549,54
Mapserver Export Map 1,200,OK,bin,1779,28
Featureserver Query 1,200,OK,text,851519,358
Featureserver Query 1,200,OK,text,3947,7
Featureserver Query 1,200,OK,text,850494,273
Featureserver Query 1,200,OK,text,853161,289
Get Map Service Info,200,OK,text,1747,27
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1026,22
Mapserver Export Map 1,200,OK,bin,18019,176
Mapserver Export Map 1,200,OK,bin,4868,44
Mapserver Export Map 1,200,OK,bin,3998,57
Featureserver Query 1,200,OK,text,851843,260
Featureserver Query 1,200,OK,text,647019,189
Featureserver Query 1,200,OK,text,734433,213
Featureserver Query 1,200,OK,text,341162,117
Get Map Service Info,200,OK,text,1747,27
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,2801,30
Mapserver Export Map 1,200,OK,bin,5815,49
Mapserver Export Map 1,200,OK,bin,4516,65
Mapserver Export Map 1,200,OK,bin,6223,46
Featureserver Query 1,200,OK,text,56504,20
Featureserver Query 1,200,OK,text,13854,9
Featureserver Query 1,200,OK,text,492889,97
Featureserver Query 1,200,OK,text,851870,242
Get Map Service Info,200,OK,text,1747,30
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,11094,84
Mapserver Export Map 1,200,OK,bin,3023,29
Mapserver Export Map 1,200,OK,bin,1852,27
Mapserver Export Map 1,200,OK,bin,1810,29
Featureserver Query 1,200,OK,text,626,3
Featureserver Query 1,200,OK,text,499521,143
Featureserver Query 1,200,OK,text,30305,21
Featureserver Query 1,200,OK,text,851252,245
Get Map Service Info,200,OK,text,1747,23
Get Legend,200,OK,text,903,8
Mapserver Export Map 1,200,OK,bin,1279,26
Mapserver Export Map 1,200,OK,bin,10609,112
Mapserver Export Map 1,200,OK,bin,2789,27
Mapserver Export Map 1,200,OK,bin,2380,39
Featureserver Query 1,200,OK,text,849513,333
Featureserver Query 1,200,OK,text,626,8
Featureserver Query 1,200,OK,text,42923,15
Featureserver Query 1,200,OK,text,852818,245
Get Map Service Info,200,OK,text,1747,35
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,4517,59
Mapserver Export Map 1,200,OK,bin,1891,32
Mapserver Export Map 1,200,OK,bin,18408,154
Mapserver Export Map 1,200,OK,bin,1026,23
Featureserver Query 1,200,OK,text,856769,306
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,852572,311
Featureserver Query 1,200,OK,text,22579,15
Get Map Service Info,200,OK,text,1747,36
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,2062,27
Mapserver Export Map 1,200,OK,bin,1152,24
Mapserver Export Map 1,200,OK,bin,8478,70
Mapserver Export Map 1,200,OK,bin,1026,25
Featureserver Query 1,200,OK,text,204410,49
Featureserver Query 1,200,OK,text,90977,43
Featureserver Query 1,200,OK,text,586492,177
Featureserver Query 1,200,OK,text,851232,339
Get Map Service Info,200,OK,text,1747,37
Get Legend,200,OK,text,903,14
Mapserver Export Map 1,200,OK,bin,3743,41
Mapserver Export Map 1,200,OK,bin,2737,53
Mapserver Export Map 1,200,OK,bin,16154,159
Mapserver Export Map 1,200,OK,bin,4515,60
Featureserver Query 1,200,OK,text,851489,503
Featureserver Query 1,200,OK,text,852068,253
Featureserver Query 1,200,OK,text,849413,316
Featureserver Query 1,200,OK,text,47655,22
Get Map Service Info,200,OK,text,1747,34
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,2096,42
Mapserver Export Map 1,200,OK,bin,2360,39
Mapserver Export Map 1,200,OK,bin,3152,41
Mapserver Export Map 1,200,OK,bin,1688,30
Featureserver Query 1,200,OK,text,97965,35
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,854115,267
Featureserver Query 1,200,OK,text,105031,37
Get Map Service Info,200,OK,text,1747,35
Get Legend,200,OK,text,903,8
Mapserver Export Map 1,200,OK,bin,5148,58
Mapserver Export Map 1,200,OK,bin,15075,113
Mapserver Export Map 1,200,OK,bin,3288,75
Mapserver Export Map 1,200,OK,bin,1153,32
Featureserver Query 1,200,OK,text,531390,142
Featureserver Query 1,200,OK,text,86382,26
Featureserver Query 1,200,OK,text,850331,263
Featureserver Query 1,200,OK,text,855159,366
Get Map Service Info,200,OK,text,1747,35
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,6211,50
Mapserver Export Map 1,200,OK,bin,1247,23
Mapserver Export Map 1,200,OK,bin,10700,88
Mapserver Export Map 1,200,OK,bin,1026,26
Featureserver Query 1,200,OK,text,57297,19
Featureserver Query 1,200,OK,text,17071,9
Featureserver Query 1,200,OK,text,850537,327
Featureserver Query 1,200,OK,text,25029,12
Get Map Service Info,200,OK,text,1747,27
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,1026,26
Mapserver Export Map 1,200,OK,bin,1506,24
Mapserver Export Map 1,200,OK,bin,8035,73
Mapserver Export Map 1,200,OK,bin,5541,53
Featureserver Query 1,200,OK,text,855170,228
Featureserver Query 1,200,OK,text,12977,8
Featureserver Query 1,200,OK,text,855265,292
Featureserver Query 1,200,OK,text,6907,7
Get Map Service Info,200,OK,text,1747,30
Get Legend,200,OK,text,903,14
Mapserver Export Map 1,200,OK,bin,1400,43
Mapserver Export Map 1,200,OK,bin,2589,42
Mapserver Export Map 1,200,OK,bin,8973,81
Mapserver Export Map 1,200,OK,bin,1950,53
Featureserver Query 1,200,OK,text,852540,338
Featureserver Query 1,200,OK,text,84314,32
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,696325,208
Get Map Service Info,200,OK,text,1747,28
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,4856,60
Mapserver Export Map 1,200,OK,bin,1026,27
Mapserver Export Map 1,200,OK,bin,19555,227
Mapserver Export Map 1,200,OK,bin,3283,39
Featureserver Query 1,200,OK,text,220444,95
Featureserver Query 1,200,OK,text,826542,214
Featureserver Query 1,200,OK,text,850604,311
Featureserver Query 1,200,OK,text,81787,26
Get Map Service Info,200,OK,text,1747,34
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,5268,57
Mapserver Export Map 1,200,OK,bin,15280,115
Mapserver Export Map 1,200,OK,bin,7010,53
Mapserver Export Map 1,200,OK,bin,1148,27
Featureserver Query 1,200,OK,text,636534,132
Featureserver Query 1,200,OK,text,626,4
Featureserver Query 1,200,OK,text,851420,268
Featureserver Query 1,200,OK,text,850337,280
Get Map Service Info,200,OK,text,1747,31
Get Legend,200,OK,text,903,9
Mapserver Export Map 1,200,OK,bin,3115,41
Mapserver Export Map 1,200,OK,bin,1772,40
Mapserver Export Map 1,200,OK,bin,16375,180
Mapserver Export Map 1,200,OK,bin,5186,85
Featureserver Query 1,200,OK,text,208257,70
Featureserver Query 1,200,OK,text,851831,228
Featureserver Query 1,200,OK,text,269816,70
Featureserver Query 1,200,OK,text,852534,335
Get Map Service Info,200,OK,text,1747,36
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,1979,39
Mapserver Export Map 1,200,OK,bin,1286,32
Mapserver Export Map 1,200,OK,bin,9280,93
Mapserver Export Map 1,200,OK,bin,1026,24
Featureserver Query 1,200,OK,text,850297,382
Featureserver Query 1,200,OK,text,851522,284
Featureserver Query 1,200,OK,text,852860,307
Featureserver Query 1,200,OK,text,849680,268
Get Map Service Info,200,OK,text,1747,25
Get Legend,200,OK,text,903,11
Mapserver Export Map 1,200,OK,bin,2002,25
Mapserver Export Map 1,200,OK,bin,1026,20
Mapserver Export Map 1,200,OK,bin,4770,62
Mapserver Export Map 1,200,OK,bin,1510,34
Featureserver Query 1,200,OK,text,267891,80
Featureserver Query 1,200,OK,text,626,3
Featureserver Query 1,200,OK,text,23730,16
Featureserver Query 1,200,OK,text,626,4
Get Map Service Info,200,OK,text,1747,33
Get Legend,200,OK,text,903,10
Mapserver Export Map 1,200,OK,bin,3183,34
Mapserver Export Map 1,200,OK,bin,1026,35
Mapserver Export Map 1,200,OK,bin,2535,26
Mapserver Export Map 1,200,OK,bin,10090,76
Featureserver Query 1,200,OK,text,142428,45
Featureserver Query 1,200,OK,text,369712,106
Featureserver Query 1,200,OK,text,601461,168
Featureserver Query 1,200,OK,text,80706,22
Get Map Service Info,200,OK,text,1747,25
Get Legend,200,OK,text,903,8
Mapserver Export Map 1,200,OK,bin,1156,20
Mapserver Export Map 1,200,OK,bin,8267,61
Mapserver Export Map 1,200,OK,bin,2619,29
Mapserver Export Map 1,200,OK,bin,9209,77
Featureserver Query 1,200,OK,text,13592,12
Featureserver Query 1,200,OK,text,852514,309
Featureserver Query 1,200,OK,text,193547,55
Featureserver Query 1,200,OK,text,851513,295
Get Map Service Info,200,OK,text,1747,54
Get Legend,200,OK,text,903,13
Mapserver Export Map 1,200,OK,bin,15201,113
Mapserver Export Map 1,200,OK,bin,1460,29
Mapserver Export Map 1,200,OK,bin,3573,53
Mapserver Export Map 1,200,OK,bin,1026,29
Featureserver Query 1,200,OK,text,852376,385
Featureserver Query 1,200,OK,text,853141,384
Featureserver Query 1,200,OK,text,630075,153
Featureserver Query 1,200,OK,text,476020,116
Get Map Service Info,200,OK,text,1674,814
Get Legend,200,OK,text,912,73
Mapserver Export Map 1,200,OK,bin,1118,113
Mapserver Export Map 1,200,OK,bin,1219,117
Mapserver Export Map 1,200,OK,bin,1121,95
Mapserver Export Map 1,200,OK,bin,1035,83
Featureserver Query 1,200,OK,text,252897,117
Featureserver Query 1,200,OK,text,37946,82
Featureserver Query 1,200,OK,text,250795,109
Featureserver Query 1,200,OK,text,495530,149
Get Map Service Info,200,OK,text,1674,484
Get Legend,200,OK,text,912,73
Mapserver Export Map 1,200,OK,bin,1118,111
Mapserver Export Map 1,200,OK,bin,1219,112
Mapserver Export Map 1,200,OK,bin,1121,97
Mapserver Export Map 1,200,OK,bin,1035,82
Featureserver Query 1,200,OK,text,252897,108
Featureserver Query 1,200,OK,text,37946,86
Featureserver Query 1,200,OK,text,250795,110
Featureserver Query 1,200,OK,text,495530,149
Get Map Service Info,200,OK,text,1674,231
Get Legend,200,OK,text,912,74
Mapserver Export Map 1,200,OK,bin,1058,85
Mapserver Export Map 1,200,OK,bin,1272,154
Mapserver Export Map 1,200,OK,bin,1066,87
Mapserver Export Map 1,200,OK,bin,1141,106
Featureserver Query 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,text,1889,150
Get Map Service Info,200,OK,text,1674,402
Get Legend,200,OK,text,912,73
Mapserver Export Map 1,200,OK,bin,1118,113
Mapserver Export Map 1,200,OK,bin,1219,121
Mapserver Export Map 1,200,OK,bin,1121,93
Mapserver Export Map 1,200,OK,bin,1035,90
Featureserver Query 1,200,OK,text,252897,115
Featureserver Query 1,200,OK,text,37946,75
Featureserver Query 1,200,OK,text,250795,114
Featureserver Query 1,200,OK,text,495530,143
Get Map Service Info,200,OK,text,1674,84
Get Legend,200,OK,text,912,79
Mapserver Export Map 1,200,OK,bin,1058,88
Mapserver Export Map 1,200,OK,bin,1272,302
Mapserver Export Map 1,200,OK,bin,1066,85
Mapserver Export Map 1,200,OK,bin,1141,95
Featureserver Query 1,200,OK,text,462900,137
Featureserver Query 1,200,OK,text,79340,82
Featureserver Query 1,200,OK,text,60182,77
Featureserver Query 1,200,OK,text,605,71
Get Map Service Info,200,OK,text,1674,91
Get Legend,200,OK,text,912,75
Mapserver Export Map 1,200,OK,bin,1114,90
Mapserver Export Map 1,200,OK,bin,1180,135
Mapserver Export Map 1,200,OK,bin,1171,100
Mapserver Export Map 1,200,OK,bin,1207,131
Featureserver Query 1,200,OK,text,605,71
Featureserver Query 1,200,OK,text,67710,81
Featureserver Query 1,200,OK,text,115146,86
Featureserver Query 1,200,OK,text,1046244,365
Get Map Service Info,200,OK,text,1674,83
Get Legend,200,OK,text,912,69
Mapserver Export Map 1,200,OK,bin,1161,103
Mapserver Export Map 1,200,OK,bin,1059,86
Mapserver Export Map 1,200,OK,bin,1271,182
Mapserver Export Map 1,200,OK,bin,1118,92
Featureserver Query 1,200,OK,text,501709,145
Featureserver Query 1,200,OK,text,91744,216
Featureserver Query 1,200,OK,text,140107,94
Featureserver Query 1,200,OK,text,605,70
Get Map Service Info,200,OK,text,1674,85
Get Legend,200,OK,text,912,70
Mapserver Export Map 1,200,OK,bin,1048,86
Mapserver Export Map 1,200,OK,bin,1182,129
Mapserver Export Map 1,200,OK,bin,1182,104
Mapserver Export Map 1,200,OK,bin,1035,82
Featureserver Query 1,200,OK,text,605,66
Featureserver Query 1,200,OK,text,112724,87
Featureserver Query 1,200,OK,text,605,65
Featureserver Query 1,200,OK,text,473605,137
Get Map Service Info,200,OK,text,1674,86
Get Legend,200,OK,text,912,73
Mapserver Export Map 1,200,OK,bin,1175,120
Mapserver Export Map 1,200,OK,bin,1032,81
Mapserver Export Map 1,200,OK,bin,1053,83
Mapserver Export Map 1,200,OK,bin,1026,214
Featureserver Query 1,200,OK,text,78213,82
Featureserver Query 1,200,OK,text,323081,118
Featureserver Query 1,200,OK,text,94821,86
